Rede,Escola,Serie,Turma,Status,AnoLetivo,Turno,Aluno,Matricula,E-mail do Educacional do aluno,CPF,Responsavel
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 211,10211,aluno211@motivo.com.br,12345678901,Resp 211
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 212,10212,aluno212@motivo.com.br,12345678901,Resp 212
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 213,10213,aluno213@motivo.com.br,12345678901,Resp 213
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 214,10214,aluno214@motivo.com.br,12345678901,Resp 214
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 215,10215,aluno215@motivo.com.br,12345678901,Resp 215
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 216,10216,aluno216@motivo.com.br,12345678901,Resp 216
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 217,10217,aluno217@motivo.com.br,12345678901,Resp 217
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 218,10218,aluno218@motivo.com.br,12345678901,Resp 218
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 219,10219,aluno219@motivo.com.br,12345678901,Resp 219
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 220,10220,aluno220@motivo.com.br,12345678901,Resp 220
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 221,10221,aluno221@motivo.com.br,12345678901,Resp 221
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 222,10222,aluno222@motivo.com.br,12345678901,Resp 222
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 223,10223,aluno223@motivo.com.br,12345678901,Resp 223
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 224,10224,aluno224@motivo.com.br,12345678901,Resp 224
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 225,10225,aluno225@motivo.com.br,12345678901,Resp 225
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 226,10226,aluno226@motivo.com.br,12345678901,Resp 226
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 227,10227,aluno227@motivo.com.br,12345678901,Resp 227
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 228,10228,aluno228@motivo.com.br,12345678901,Resp 228
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 229,10229,aluno229@motivo.com.br,12345678901,Resp 229
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 230,10230,aluno230@motivo.com.br,12345678901,Resp 230
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 231,10231,aluno231@motivo.com.br,12345678901,Resp 231
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 232,10232,aluno232@motivo.com.br,12345678901,Resp 232
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 233,10233,aluno233@motivo.com.br,12345678901,Resp 233
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 234,10234,aluno234@motivo.com.br,12345678901,Resp 234
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 235,10235,aluno235@motivo.com.br,12345678901,Resp 235
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 236,10236,aluno236@motivo.com.br,12345678901,Resp 236
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 237,10237,aluno237@motivo.com.br,12345678901,Resp 237
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 238,10238,aluno238@motivo.com.br,12345678901,Resp 238
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 239,10239,aluno239@motivo.com.br,12345678901,Resp 239
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 240,10240,aluno240@motivo.com.br,12345678901,Resp 240
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 241,10241,aluno241@motivo.com.br,12345678901,Resp 241
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 242,10242,aluno242@motivo.com.br,12345678901,Resp 242
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 243,10243,aluno243@motivo.com.br,12345678901,Resp 243
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 244,10244,aluno244@motivo.com.br,12345678901,Resp 244
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 245,10245,aluno245@motivo.com.br,12345678901,Resp 245
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 246,10246,aluno246@motivo.com.br,12345678901,Resp 246
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 247,10247,aluno247@motivo.com.br,12345678901,Resp 247
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 248,10248,aluno248@motivo.com.br,12345678901,Resp 248
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 249,10249,aluno249@motivo.com.br,12345678901,Resp 249
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 250,10250,aluno250@motivo.com.br,12345678901,Resp 250
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 251,10251,aluno251@motivo.com.br,12345678901,Resp 251
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 252,10252,aluno252@motivo.com.br,12345678901,Resp 252
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 253,10253,aluno253@motivo.com.br,12345678901,Resp 253
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 254,10254,aluno254@motivo.com.br,12345678901,Resp 254
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 255,10255,aluno255@motivo.com.br,12345678901,Resp 255
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 256,10256,aluno256@motivo.com.br,12345678901,Resp 256
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 257,10257,aluno257@motivo.com.br,12345678901,Resp 257
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 258,10258,aluno258@motivo.com.br,12345678901,Resp 258
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 259,10259,aluno259@motivo.com.br,12345678901,Resp 259
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 260,10260,aluno260@motivo.com.br,12345678901,Resp 260
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 261,10261,aluno261@motivo.com.br,12345678901,Resp 261
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 262,10262,aluno262@motivo.com.br,12345678901,Resp 262
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 263,10263,aluno263@motivo.com.br,12345678901,Resp 263
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 264,10264,aluno264@motivo.com.br,12345678901,Resp 264
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 265,10265,aluno265@motivo.com.br,12345678901,Resp 265
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 266,10266,aluno266@motivo.com.br,12345678901,Resp 266
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 267,10267,aluno267@motivo.com.br,12345678901,Resp 267
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 268,10268,aluno268@motivo.com.br,12345678901,Resp 268
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 269,10269,aluno269@motivo.com.br,12345678901,Resp 269
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 270,10270,aluno270@motivo.com.br,12345678901,Resp 270
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 271,10271,aluno271@motivo.com.br,12345678901,Resp 271
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 272,10272,aluno272@motivo.com.br,12345678901,Resp 272
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 273,10273,aluno273@motivo.com.br,12345678901,Resp 273
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 274,10274,aluno274@motivo.com.br,12345678901,Resp 274
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 275,10275,aluno275@motivo.com.br,12345678901,Resp 275
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 276,10276,aluno276@motivo.com.br,12345678901,Resp 276
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 277,10277,aluno277@motivo.com.br,12345678901,Resp 277
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 278,10278,aluno278@motivo.com.br,12345678901,Resp 278
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 279,10279,aluno279@motivo.com.br,12345678901,Resp 279
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 280,10280,aluno280@motivo.com.br,12345678901,Resp 280
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 281,10281,aluno281@motivo.com.br,12345678901,Resp 281
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 282,10282,aluno282@motivo.com.br,12345678901,Resp 282
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 283,10283,aluno283@motivo.com.br,12345678901,Resp 283
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 284,10284,aluno284@motivo.com.br,12345678901,Resp 284
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 285,10285,aluno285@motivo.com.br,12345678901,Resp 285
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 286,10286,aluno286@motivo.com.br,12345678901,Resp 286
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 287,10287,aluno287@motivo.com.br,12345678901,Resp 287
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 288,10288,aluno288@motivo.com.br,12345678901,Resp 288
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 289,10289,aluno289@motivo.com.br,12345678901,Resp 289
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 290,10290,aluno290@motivo.com.br,12345678901,Resp 290
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 291,10291,aluno291@motivo.com.br,12345678901,Resp 291
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 292,10292,aluno292@motivo.com.br,12345678901,Resp 292
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 293,10293,aluno293@motivo.com.br,12345678901,Resp 293
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 294,10294,aluno294@motivo.com.br,12345678901,Resp 294
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 295,10295,aluno295@motivo.com.br,12345678901,Resp 295
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 296,10296,aluno296@motivo.com.br,12345678901,Resp 296
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 297,10297,aluno297@motivo.com.br,12345678901,Resp 297
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 298,10298,aluno298@motivo.com.br,12345678901,Resp 298
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 299,10299,aluno299@motivo.com.br,12345678901,Resp 299
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 300,10300,aluno300@motivo.com.br,12345678901,Resp 300
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 301,10301,aluno301@motivo.com.br,12345678901,Resp 301
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 302,10302,aluno302@motivo.com.br,12345678901,Resp 302
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 303,10303,aluno303@motivo.com.br,12345678901,Resp 303
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 304,10304,aluno304@motivo.com.br,12345678901,Resp 304
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 305,10305,aluno305@motivo.com.br,12345678901,Resp 305
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 306,10306,aluno306@motivo.com.br,12345678901,Resp 306
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 307,10307,aluno307@motivo.com.br,12345678901,Resp 307
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 308,10308,aluno308@motivo.com.br,12345678901,Resp 308
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 309,10309,aluno309@motivo.com.br,12345678901,Resp 309
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 310,10310,aluno310@motivo.com.br,12345678901,Resp 310
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 311,10311,aluno311@motivo.com.br,12345678901,Resp 311
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 312,10312,aluno312@motivo.com.br,12345678901,Resp 312
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 313,10313,aluno313@motivo.com.br,12345678901,Resp 313
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 314,10314,aluno314@motivo.com.br,12345678901,Resp 314
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 315,10315,aluno315@motivo.com.br,12345678901,Resp 315
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 316,10316,aluno316@motivo.com.br,12345678901,Resp 316
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 317,10317,aluno317@motivo.com.br,12345678901,Resp 317
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 318,10318,aluno318@motivo.com.br,12345678901,Resp 318
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 319,10319,aluno319@motivo.com.br,12345678901,Resp 319
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 320,10320,aluno320@motivo.com.br,12345678901,Resp 320
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 321,10321,aluno321@motivo.com.br,12345678901,Resp 321
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 322,10322,aluno322@motivo.com.br,12345678901,Resp 322
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 323,10323,aluno323@motivo.com.br,12345678901,Resp 323
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 324,10324,aluno324@motivo.com.br,12345678901,Resp 324
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 325,10325,aluno325@motivo.com.br,12345678901,Resp 325
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 326,10326,aluno326@motivo.com.br,12345678901,Resp 326
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 327,10327,aluno327@motivo.com.br,12345678901,Resp 327
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 328,10328,aluno328@motivo.com.br,12345678901,Resp 328
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 329,10329,aluno329@motivo.com.br,12345678901,Resp 329
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 330,10330,aluno330@motivo.com.br,12345678901,Resp 330
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 331,10331,aluno331@motivo.com.br,12345678901,Resp 331
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 332,10332,aluno332@motivo.com.br,12345678901,Resp 332
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 333,10333,aluno333@motivo.com.br,12345678901,Resp 333
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 334,10334,aluno334@motivo.com.br,12345678901,Resp 334
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 335,10335,aluno335@motivo.com.br,12345678901,Resp 335
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 336,10336,aluno336@motivo.com.br,12345678901,Resp 336
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 337,10337,aluno337@motivo.com.br,12345678901,Resp 337
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 338,10338,aluno338@motivo.com.br,12345678901,Resp 338
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 339,10339,aluno339@motivo.com.br,12345678901,Resp 339
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 340,10340,aluno340@motivo.com.br,12345678901,Resp 340
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 341,10341,aluno341@motivo.com.br,12345678901,Resp 341
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 342,10342,aluno342@motivo.com.br,12345678901,Resp 342
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 343,10343,aluno343@motivo.com.br,12345678901,Resp 343
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 344,10344,aluno344@motivo.com.br,12345678901,Resp 344
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 345,10345,aluno345@motivo.com.br,12345678901,Resp 345
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 346,10346,aluno346@motivo.com.br,12345678901,Resp 346
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 347,10347,aluno347@motivo.com.br,12345678901,Resp 347
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 348,10348,aluno348@motivo.com.br,12345678901,Resp 348
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 349,10349,aluno349@motivo.com.br,12345678901,Resp 349
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 350,10350,aluno350@motivo.com.br,12345678901,Resp 350
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 351,10351,aluno351@motivo.com.br,12345678901,Resp 351
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 352,10352,aluno352@motivo.com.br,12345678901,Resp 352
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 353,10353,aluno353@motivo.com.br,12345678901,Resp 353
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 354,10354,aluno354@motivo.com.br,12345678901,Resp 354
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 355,10355,aluno355@motivo.com.br,12345678901,Resp 355
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 356,10356,aluno356@motivo.com.br,12345678901,Resp 356
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 357,10357,aluno357@motivo.com.br,12345678901,Resp 357
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 358,10358,aluno358@motivo.com.br,12345678901,Resp 358
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 359,10359,aluno359@motivo.com.br,12345678901,Resp 359
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 360,10360,aluno360@motivo.com.br,12345678901,Resp 360
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 361,10361,aluno361@motivo.com.br,12345678901,Resp 361
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 362,10362,aluno362@motivo.com.br,12345678901,Resp 362
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 363,10363,aluno363@motivo.com.br,12345678901,Resp 363
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 364,10364,aluno364@motivo.com.br,12345678901,Resp 364
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 365,10365,aluno365@motivo.com.br,12345678901,Resp 365
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 366,10366,aluno366@motivo.com.br,12345678901,Resp 366
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 367,10367,aluno367@motivo.com.br,12345678901,Resp 367
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 368,10368,aluno368@motivo.com.br,12345678901,Resp 368
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 369,10369,aluno369@motivo.com.br,12345678901,Resp 369
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 370,10370,aluno370@motivo.com.br,12345678901,Resp 370
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 371,10371,aluno371@motivo.com.br,12345678901,Resp 371
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 372,10372,aluno372@motivo.com.br,12345678901,Resp 372
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 373,10373,aluno373@motivo.com.br,12345678901,Resp 373
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 374,10374,aluno374@motivo.com.br,12345678901,Resp 374
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 375,10375,aluno375@motivo.com.br,12345678901,Resp 375
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 376,10376,aluno376@motivo.com.br,12345678901,Resp 376
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 377,10377,aluno377@motivo.com.br,12345678901,Resp 377
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 378,10378,aluno378@motivo.com.br,12345678901,Resp 378
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 379,10379,aluno379@motivo.com.br,12345678901,Resp 379
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 380,10380,aluno380@motivo.com.br,12345678901,Resp 380
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 381,10381,aluno381@motivo.com.br,12345678901,Resp 381
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 382,10382,aluno382@motivo.com.br,12345678901,Resp 382
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 383,10383,aluno383@motivo.com.br,12345678901,Resp 383
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 384,10384,aluno384@motivo.com.br,12345678901,Resp 384
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 385,10385,aluno385@motivo.com.br,12345678901,Resp 385
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 386,10386,aluno386@motivo.com.br,12345678901,Resp 386
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 387,10387,aluno387@motivo.com.br,12345678901,Resp 387
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 388,10388,aluno388@motivo.com.br,12345678901,Resp 388
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 389,10389,aluno389@motivo.com.br,12345678901,Resp 389
Motivo,Boa Viagem,Infantil 5 Regular,A,Matriculado,2027,Manhã,Aluno Audit 390,10390,aluno390@motivo.com.br,12345678901,Resp 390
